fichero,carpeta,fecha,ground_truth,modelo_gen,coleccion,rerank,top_k,n_preguntas,tokens_entrada,tokens_salida,seg_generacion,seg_total,en_libro_mayor,n_consultas_log_ventana,derivado_de
eval/2026-05-31_06b/results_PA02_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_191314.json,eval/2026-05-31_06b,2026-05-31T19:13:14,PA02_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,15,58883,4132,123.8,244.9,False,0,
eval/2026-05-31_06b/results_PA02_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_224035.json,eval/2026-05-31_06b,2026-05-31T22:40:35,PA02_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,15,62082,4418,128.2,243.0,False,0,
eval/2026-05-31_06b/results_PA06_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_003053.json,eval/2026-05-31_06b,2026-06-01T00:30:53,PA06_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,16,90391,4009,161.9,530.6,False,0,
eval/2026-05-31_06b/results_PA06_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_191734.json,eval/2026-05-31_06b,2026-05-31T19:17:34,PA06_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,16,67834,3595,129.0,258.9,False,0,
eval/2026-05-31_06b/results_PA06_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_224451.json,eval/2026-05-31_06b,2026-05-31T22:44:51,PA06_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,16,77066,4027,133.5,254.4,False,0,
eval/2026-05-31_06b/results_PA121_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_201833.json,eval/2026-05-31_06b,2026-06-13T20:18:33,PA121_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,28,96488,10570,248.7,697.5,False,0,
eval/2026-05-31_06b/results_PA121_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-13_181529.json,eval/2026-05-31_06b,2026-06-13T18:15:29,PA121_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,28,71378,8002,219.7,441.1,False,0,
eval/2026-05-31_06b/results_PA121_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_191024.json,eval/2026-05-31_06b,2026-06-13T19:10:24,PA121_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,28,73455,8177,227.4,438.4,False,0,
eval/2026-05-31_06b/results_PA178_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_102837.json,eval/2026-05-31_06b,2026-06-01T10:28:37,PA178_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,26,175175,10733,255.2,800.7,False,0,
eval/2026-05-31_06b/results_PA178_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_192512.json,eval/2026-05-31_06b,2026-05-31T19:25:12,PA178_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,26,156594,10455,247.9,455.2,False,0,
eval/2026-05-31_06b/results_PA178_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_225217.json,eval/2026-05-31_06b,2026-05-31T22:52:17,PA178_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,26,153322,10730,250.1,444.3,False,0,
eval/2026-05-31_06b/results_PA17_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_004908.json,eval/2026-05-31_06b,2026-06-01T00:49:08,PA17_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,30,129060,10348,269.5,716.2,False,0,
eval/2026-05-31_06b/results_PA17_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_193330.json,eval/2026-05-31_06b,2026-05-31T19:33:30,PA17_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,30,108177,9517,259.1,495.6,False,0,
eval/2026-05-31_06b/results_PA17_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_230019.json,eval/2026-05-31_06b,2026-05-31T23:00:19,PA17_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,30,107343,8960,251.7,479.1,False,0,
eval/2026-05-31_06b/results_PA195_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_010156.json,eval/2026-05-31_06b,2026-06-01T01:01:56,PA195_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,30,112765,10059,266.0,765.2,False,0,
eval/2026-05-31_06b/results_PA195_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_194159.json,eval/2026-05-31_06b,2026-05-31T19:41:59,PA195_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,30,102887,11074,267.3,505.4,False,0,
eval/2026-05-31_06b/results_PA195_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_230832.json,eval/2026-05-31_06b,2026-05-31T23:08:32,PA195_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,30,121935,10403,266.5,490.5,False,0,
eval/2026-05-31_06b/results_PA199_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_011535.json,eval/2026-05-31_06b,2026-06-01T01:15:35,PA199_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,28,134506,10738,260.4,816.7,False,0,
eval/2026-05-31_06b/results_PA199_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_194958.json,eval/2026-05-31_06b,2026-05-31T19:49:58,PA199_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,28,118502,10479,254.1,477.0,False,0,
eval/2026-05-31_06b/results_PA199_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_221357.json,eval/2026-05-31_06b,2026-06-13T22:13:57,PA199_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,28,117678,10492,247.2,458.7,False,0,
eval/2026-05-31_06b/results_PA201_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_012306.json,eval/2026-05-31_06b,2026-06-01T01:23:06,PA201_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,18,67959,8426,176.2,449.9,False,0,
eval/2026-05-31_06b/results_PA201_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_195513.json,eval/2026-05-31_06b,2026-05-31T19:55:13,PA201_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,18,54887,8215,169.6,312.3,False,0,
eval/2026-05-31_06b/results_PA201_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_232128.json,eval/2026-05-31_06b,2026-05-31T23:21:28,PA201_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,18,66283,8283,172.9,309.1,False,0,
eval/2026-05-31_06b/results_PA26_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_215135.json,eval/2026-05-31_06b,2026-06-13T21:51:35,PA26_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,25,114263,5781,199.9,651.7,False,0,
eval/2026-05-31_06b/results_PA26_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_200158.json,eval/2026-05-31_06b,2026-05-31T20:01:58,PA26_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,25,93358,6145,203.9,403.1,False,0,
eval/2026-05-31_06b/results_PA26_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_232805.json,eval/2026-05-31_06b,2026-05-31T23:28:05,PA26_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,25,93738,6451,205.4,395.1,False,0,
eval/2026-05-31_06b/results_PA46_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_101421.json,eval/2026-05-31_06b,2026-06-01T10:14:21,PA46_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,40,271984,15420,386.1,1253.2,False,0,
eval/2026-05-31_06b/results_PA46_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-01_095324.json,eval/2026-05-31_06b,2026-06-01T09:53:24,PA46_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,40,202048,14203,363.1,666.5,False,0,
eval/2026-05-31_06b/results_PA46_grounf_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_201327.json,eval/2026-05-31_06b,2026-05-31T20:13:27,PA46_grounf_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,40,201050,14615,365.6,684.8,False,0,
eval/2026-05-31_06b/results_PC08_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_220615.json,eval/2026-05-31_06b,2026-06-13T22:06:15,PC08_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,29,161984,13939,287.0,876.9,False,0,
eval/2026-05-31_06b/results_PC08_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_202156.json,eval/2026-05-31_06b,2026-05-31T20:21:56,PC08_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,29,136791,12627,277.9,506.2,False,0,
eval/2026-05-31_06b/results_PC08_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_233628.json,eval/2026-05-31_06b,2026-05-31T23:36:28,PC08_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,29,152281,12454,280.7,500.7,False,0,
eval/2026-05-31_06b/results_PC67_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_015659.json,eval/2026-05-31_06b,2026-06-01T01:56:59,PC67_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,30,139408,10164,275.0,871.1,False,0,
eval/2026-05-31_06b/results_PC67_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_203032.json,eval/2026-05-31_06b,2026-05-31T20:30:32,PC67_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,30,123998,11344,274.1,513.6,False,0,
eval/2026-05-31_06b/results_PC67_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_234451.json,eval/2026-05-31_06b,2026-05-31T23:44:51,PC67_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,30,147471,10200,271.1,499.9,False,0,
eval/2026-05-31_06b/results_PC73_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_021010.json,eval/2026-05-31_06b,2026-06-01T02:10:10,PC73_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,30,109001,9484,255.6,788.6,False,0,
eval/2026-05-31_06b/results_PC73_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_203853.json,eval/2026-05-31_06b,2026-05-31T20:38:53,PC73_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,30,103463,10481,263.2,498.0,False,0,
eval/2026-05-31_06b/results_PC73_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_222156.json,eval/2026-05-31_06b,2026-06-13T22:21:56,PC73_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,30,107909,10132,257.2,476.0,False,0,
eval/2026-05-31_06b/results_PE27_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_022524.json,eval/2026-05-31_06b,2026-06-01T02:25:24,PE27_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,30,182340,12198,288.1,911.3,False,0,
eval/2026-05-31_06b/results_PE27_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_204739.json,eval/2026-05-31_06b,2026-05-31T20:47:39,PE27_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,30,157467,11667,280.9,523.2,False,0,
eval/2026-05-31_06b/results_PE27_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_223008.json,eval/2026-05-31_06b,2026-06-13T22:30:08,PE27_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,30,153195,10384,259.1,484.3,False,0,
eval/2026-05-31_06b/results_PO05_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_203401.json,eval/2026-05-31_06b,2026-06-13T20:34:01,PO05_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,30,156273,9910,264.1,926.0,False,0,
eval/2026-05-31_06b/results_PO05_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-13_182344.json,eval/2026-05-31_06b,2026-06-13T18:23:44,PO05_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,30,136359,8894,252.4,492.0,False,0,
eval/2026-05-31_06b/results_PO05_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_191821.json,eval/2026-05-31_06b,2026-06-13T19:18:21,PO05_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,30,138645,8521,248.7,475.0,False,0,
eval/2026-05-31_06b/results_PO108_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_024040.json,eval/2026-05-31_06b,2026-06-01T02:40:40,PO108_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,30,176927,11004,281.3,914.1,False,0,
eval/2026-05-31_06b/results_PO108_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_205609.json,eval/2026-05-31_06b,2026-05-31T20:56:09,PO108_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,30,125687,10722,268.3,506.7,False,0,
eval/2026-05-31_06b/results_PO108_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_223817.json,eval/2026-05-31_06b,2026-06-13T22:38:17,PO108_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,30,120045,10597,262.2,486.2,False,0,
eval/2026-05-31_06b/results_PO19_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_204753.json,eval/2026-05-31_06b,2026-06-13T20:47:53,PO19_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,30,184345,8428,256.4,829.5,False,0,
eval/2026-05-31_06b/results_PO19_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-13_183200.json,eval/2026-05-31_06b,2026-06-13T18:32:00,PO19_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,30,162648,8584,252.5,494.1,False,0,
eval/2026-05-31_06b/results_PO19_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_192625.json,eval/2026-05-31_06b,2026-06-13T19:26:25,PO19_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,30,169443,8419,253.9,481.5,False,0,
eval/2026-05-31_06b/results_PTP2_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_211041.json,eval/2026-05-31_06b,2026-06-13T21:10:41,PTP2_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,45,225438,12210,377.1,1363.9,False,0,
eval/2026-05-31_06b/results_PTP2_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-13_184413.json,eval/2026-05-31_06b,2026-06-13T18:44:13,PTP2_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,45,172338,11944,367.7,728.7,False,0,
eval/2026-05-31_06b/results_PTP2_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_193812.json,eval/2026-05-31_06b,2026-06-13T19:38:12,PTP2_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,45,171400,12086,365.7,703.0,False,0,
eval/2026-05-31_06b/results_RPC120_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_025109.json,eval/2026-05-31_06b,2026-06-01T02:51:09,RPC120_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,19,152397,6658,182.5,627.0,False,0,
eval/2026-05-31_06b/results_RPC120_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_223002.json,eval/2026-05-31_06b,2026-05-31T22:30:02,RPC120_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,19,103827,6033,168.8,323.8,False,0,
eval/2026-05-31_06b/results_RPC120_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_224322.json,eval/2026-05-31_06b,2026-06-13T22:43:22,RPC120_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,19,111624,5395,161.8,303.9,False,0,
eval/2026-05-31_06b/results_RPC87_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_030214.json,eval/2026-05-31_06b,2026-06-01T03:02:14,RPC87_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,20,169938,7255,195.5,663.0,False,0,
eval/2026-05-31_06b/results_RPC87_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-13_214041.json,eval/2026-05-31_06b,2026-06-13T21:40:41,RPC87_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,20,117483,6761,178.5,339.4,False,0,
eval/2026-05-31_06b/results_RPC87_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_224850.json,eval/2026-05-31_06b,2026-06-13T22:48:50,RPC87_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,20,117340,7027,177.1,325.7,False,0,
eval/2026-05-31_06b/results_RPC89_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_212558.json,eval/2026-05-31_06b,2026-06-13T21:25:58,RPC89_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,5,30,199075,11226,278.5,914.6,False,0,
eval/2026-05-31_06b/results_RPC89_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-13_185244.json,eval/2026-05-31_06b,2026-06-13T18:52:44,RPC89_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,5,30,153613,10802,271.3,507.8,False,0,
eval/2026-05-31_06b/results_RPC89_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_194633.json,eval/2026-05-31_06b,2026-06-13T19:46:33,RPC89_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,5,30,159730,11193,272.6,497.7,False,0,
eval/2026-05-31_06b_topk10/results_LPP2013_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_200653.json,eval/2026-05-31_06b_topk10,2026-06-13T20:06:53,LPP2013_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,36,382811,14665,359.9,1216.6,False,0,eval/2026-05-31_06b/results_LPP2013_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_200653.json
eval/2026-05-31_06b_topk10/results_LPP2013_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-13_180805.json,eval/2026-05-31_06b_topk10,2026-06-13T18:08:05,LPP2013_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,36,280604,14017,341.1,631.2,False,0,eval/2026-05-31_06b/results_LPP2013_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-13_180805.json
eval/2026-05-31_06b_topk10/results_LPP2013_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_190303.json,eval/2026-05-31_06b_topk10,2026-06-13T19:03:03,LPP2013_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,36,299821,14274,345.9,615.8,False,0,eval/2026-05-31_06b/results_LPP2013_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_190303.json
eval/2026-05-31_06b_topk10/results_PA02_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_002201.json,eval/2026-05-31_06b_topk10,2026-06-01T00:22:01,PA02_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,15,66776,5101,144.0,436.0,False,0,eval/2026-05-31_06b/results_PA02_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_002201.json
eval/2026-05-31_06b_topk10/results_PA02_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_191314.json,eval/2026-05-31_06b_topk10,2026-05-31T19:13:14,PA02_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,15,58883,4132,123.8,244.9,False,0,eval/2026-05-31_06b/results_PA02_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_191314.json
eval/2026-05-31_06b_topk10/results_PA02_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_224035.json,eval/2026-05-31_06b_topk10,2026-05-31T22:40:35,PA02_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,15,62082,4418,128.2,243.0,False,0,eval/2026-05-31_06b/results_PA02_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_224035.json
eval/2026-05-31_06b_topk10/results_PA06_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_003053.json,eval/2026-05-31_06b_topk10,2026-06-01T00:30:53,PA06_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,16,90391,4009,161.9,530.6,False,0,eval/2026-05-31_06b/results_PA06_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_003053.json
eval/2026-05-31_06b_topk10/results_PA06_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_191734.json,eval/2026-05-31_06b_topk10,2026-05-31T19:17:34,PA06_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,16,67834,3595,129.0,258.9,False,0,eval/2026-05-31_06b/results_PA06_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_191734.json
eval/2026-05-31_06b_topk10/results_PA06_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_224451.json,eval/2026-05-31_06b_topk10,2026-05-31T22:44:51,PA06_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,16,77066,4027,133.5,254.4,False,0,eval/2026-05-31_06b/results_PA06_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_224451.json
eval/2026-05-31_06b_topk10/results_PA121_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_201833.json,eval/2026-05-31_06b_topk10,2026-06-13T20:18:33,PA121_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,28,96488,10570,248.7,697.5,False,0,eval/2026-05-31_06b/results_PA121_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-13_201833.json
eval/2026-05-31_06b_topk10/results_PA121_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-13_181529.json,eval/2026-05-31_06b_topk10,2026-06-13T18:15:29,PA121_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,28,71378,8002,219.7,441.1,False,0,eval/2026-05-31_06b/results_PA121_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-06-13_181529.json
eval/2026-05-31_06b_topk10/results_PA121_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_191024.json,eval/2026-05-31_06b_topk10,2026-06-13T19:10:24,PA121_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,28,73455,8177,227.4,438.4,False,0,eval/2026-05-31_06b/results_PA121_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-06-13_191024.json
eval/2026-05-31_06b_topk10/results_PA178_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_102837.json,eval/2026-05-31_06b_topk10,2026-06-01T10:28:37,PA178_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,26,175175,10733,255.2,800.7,False,0,eval/2026-05-31_06b/results_PA178_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_102837.json
eval/2026-05-31_06b_topk10/results_PA178_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_192512.json,eval/2026-05-31_06b_topk10,2026-05-31T19:25:12,PA178_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,26,156594,10455,247.9,455.2,False,0,eval/2026-05-31_06b/results_PA178_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_192512.json
eval/2026-05-31_06b_topk10/results_PA178_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_225217.json,eval/2026-05-31_06b_topk10,2026-05-31T22:52:17,PA178_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,26,153322,10730,250.1,444.3,False,0,eval/2026-05-31_06b/results_PA178_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_225217.json
eval/2026-05-31_06b_topk10/results_PA17_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_004908.json,eval/2026-05-31_06b_topk10,2026-06-01T00:49:08,PA17_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,30,129060,10348,269.5,716.2,False,0,eval/2026-05-31_06b/results_PA17_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_004908.json
eval/2026-05-31_06b_topk10/results_PA17_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_193330.json,eval/2026-05-31_06b_topk10,2026-05-31T19:33:30,PA17_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,30,108177,9517,259.1,495.6,False,0,eval/2026-05-31_06b/results_PA17_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_193330.json
eval/2026-05-31_06b_topk10/results_PA17_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_230019.json,eval/2026-05-31_06b_topk10,2026-05-31T23:00:19,PA17_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,30,107343,8960,251.7,479.1,False,0,eval/2026-05-31_06b/results_PA17_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_230019.json
eval/2026-05-31_06b_topk10/results_PA195_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_010156.json,eval/2026-05-31_06b_topk10,2026-06-01T01:01:56,PA195_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,cross_encoder,10,30,112765,10059,266.0,765.2,False,0,eval/2026-05-31_06b/results_PA195_ground_truth_gen_gemma4-26b_cross_encoder_anchor-on_2026-06-01_010156.json
eval/2026-05-31_06b_topk10/results_PA195_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_194159.json,eval/2026-05-31_06b_topk10,2026-05-31T19:41:59,PA195_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,embed,10,30,102887,11074,267.3,505.4,False,0,eval/2026-05-31_06b/results_PA195_ground_truth_gen_gemma4-26b_embed_anchor-on_2026-05-31_194159.json
eval/2026-05-31_06b_topk10/results_PA195_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_230832.json,eval/2026-05-31_06b_topk10,2026-05-31T23:08:32,PA195_ground_truth.json,gemma4:26b,docs_rag_qwen3_06b,rrf_only,10,30,121935,10403,266.5,490.5,False,0,eval/2026-05-31_06b/results_PA195_ground_truth_gen_gemma4-26b_rrf_only_anchor-on_2026-05-31_230832.json
