preguntas_mes,escenario,etiqueta,tipo,mes,coste_acumulado_eur
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,1,29.4
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,2,58.81
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,3,88.21
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,4,117.61
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,5,147.02
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,6,176.42
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,7,205.82
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,8,235.23
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,9,264.63
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,10,294.03
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,11,323.43
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,12,352.84
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,13,382.24
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,14,411.64
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,15,441.05
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,16,470.45
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,17,499.85
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,18,529.26
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,19,558.66
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,20,588.06
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,21,617.47
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,22,646.87
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,23,676.27
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,24,705.68
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,25,735.08
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,26,764.48
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,27,793.89
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,28,823.29
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,29,852.69
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,30,882.09
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,31,911.5
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,32,940.9
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,33,970.3
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,34,999.71
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,35,1029.11
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,36,1058.51
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,37,1087.92
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,38,1117.32
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,39,1146.72
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,40,1176.13
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,41,1205.53
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,42,1234.93
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,43,1264.34
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,44,1293.74
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,45,1323.14
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,46,1352.54
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,47,1381.95
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,48,1411.35
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,49,1440.75
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,50,1470.16
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,51,1499.56
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,52,1528.96
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,53,1558.37
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,54,1587.77
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,55,1617.17
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,56,1646.58
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,57,1675.98
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,58,1705.38
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,59,1734.79
20000,api::g31lite,Gemini 3.1 Flash-Lite,api,60,1764.19
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,0,0.0
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,1,39.59
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,2,79.17
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,3,118.76
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,4,158.35
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,5,197.94
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,6,237.52
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,7,277.11
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,8,316.7
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,9,356.28
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,10,395.87
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,11,435.46
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,12,475.04
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,13,514.63
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,14,554.22
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,15,593.81
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,16,633.39
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,17,672.98
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,18,712.57
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,19,752.15
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,20,791.74
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,21,831.33
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,22,870.92
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,23,910.5
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,24,950.09
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,25,989.68
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,26,1029.26
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,27,1068.85
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,28,1108.44
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,29,1148.02
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,30,1187.61
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,31,1227.2
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,32,1266.79
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,33,1306.37
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,34,1345.96
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,35,1385.55
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,36,1425.13
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,37,1464.72
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,38,1504.31
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,39,1543.9
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,40,1583.48
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,41,1623.07
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,42,1662.66
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,43,1702.24
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,44,1741.83
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,45,1781.42
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,46,1821.0
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,47,1860.59
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,48,1900.18
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,49,1939.77
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,50,1979.35
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,51,2018.94
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,52,2058.53
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,53,2098.11
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,54,2137.7
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,55,2177.29
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,56,2216.88
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,57,2256.46
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,58,2296.05
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,59,2335.64
20000,api::g35lite,Gemini 3.5 Flash-Lite,api,60,2375.22
20000,api::g36flash,Gemini 3.6 Flash,api,0,0.0
20000,api::g36flash,Gemini 3.6 Flash,api,1,83.6
20000,api::g36flash,Gemini 3.6 Flash,api,2,167.2
20000,api::g36flash,Gemini 3.6 Flash,api,3,250.8
20000,api::g36flash,Gemini 3.6 Flash,api,4,334.4
20000,api::g36flash,Gemini 3.6 Flash,api,5,417.99
20000,api::g36flash,Gemini 3.6 Flash,api,6,501.59
20000,api::g36flash,Gemini 3.6 Flash,api,7,585.19
20000,api::g36flash,Gemini 3.6 Flash,api,8,668.79
20000,api::g36flash,Gemini 3.6 Flash,api,9,752.39
20000,api::g36flash,Gemini 3.6 Flash,api,10,835.99
20000,api::g36flash,Gemini 3.6 Flash,api,11,919.59
20000,api::g36flash,Gemini 3.6 Flash,api,12,1003.19
20000,api::g36flash,Gemini 3.6 Flash,api,13,1086.78
20000,api::g36flash,Gemini 3.6 Flash,api,14,1170.38
20000,api::g36flash,Gemini 3.6 Flash,api,15,1253.98
20000,api::g36flash,Gemini 3.6 Flash,api,16,1337.58
20000,api::g36flash,Gemini 3.6 Flash,api,17,1421.18
20000,api::g36flash,Gemini 3.6 Flash,api,18,1504.78
20000,api::g36flash,Gemini 3.6 Flash,api,19,1588.38
20000,api::g36flash,Gemini 3.6 Flash,api,20,1671.98
20000,api::g36flash,Gemini 3.6 Flash,api,21,1755.57
20000,api::g36flash,Gemini 3.6 Flash,api,22,1839.17
20000,api::g36flash,Gemini 3.6 Flash,api,23,1922.77
20000,api::g36flash,Gemini 3.6 Flash,api,24,2006.37
20000,api::g36flash,Gemini 3.6 Flash,api,25,2089.97
20000,api::g36flash,Gemini 3.6 Flash,api,26,2173.57
20000,api::g36flash,Gemini 3.6 Flash,api,27,2257.17
20000,api::g36flash,Gemini 3.6 Flash,api,28,2340.77
20000,api::g36flash,Gemini 3.6 Flash,api,29,2424.37
20000,api::g36flash,Gemini 3.6 Flash,api,30,2507.96
20000,api::g36flash,Gemini 3.6 Flash,api,31,2591.56
20000,api::g36flash,Gemini 3.6 Flash,api,32,2675.16
20000,api::g36flash,Gemini 3.6 Flash,api,33,2758.76
20000,api::g36flash,Gemini 3.6 Flash,api,34,2842.36
20000,api::g36flash,Gemini 3.6 Flash,api,35,2925.96
20000,api::g36flash,Gemini 3.6 Flash,api,36,3009.56
20000,api::g36flash,Gemini 3.6 Flash,api,37,3093.16
20000,api::g36flash,Gemini 3.6 Flash,api,38,3176.75
20000,api::g36flash,Gemini 3.6 Flash,api,39,3260.35
20000,api::g36flash,Gemini 3.6 Flash,api,40,3343.95
20000,api::g36flash,Gemini 3.6 Flash,api,41,3427.55
20000,api::g36flash,Gemini 3.6 Flash,api,42,3511.15
20000,api::g36flash,Gemini 3.6 Flash,api,43,3594.75
20000,api::g36flash,Gemini 3.6 Flash,api,44,3678.35
20000,api::g36flash,Gemini 3.6 Flash,api,45,3761.95
20000,api::g36flash,Gemini 3.6 Flash,api,46,3845.54
20000,api::g36flash,Gemini 3.6 Flash,api,47,3929.14
20000,api::g36flash,Gemini 3.6 Flash,api,48,4012.74
20000,api::g36flash,Gemini 3.6 Flash,api,49,4096.34
20000,api::g36flash,Gemini 3.6 Flash,api,50,4179.94
20000,api::g36flash,Gemini 3.6 Flash,api,51,4263.54
20000,api::g36flash,Gemini 3.6 Flash,api,52,4347.14
20000,api::g36flash,Gemini 3.6 Flash,api,53,4430.74
20000,api::g36flash,Gemini 3.6 Flash,api,54,4514.33
20000,api::g36flash,Gemini 3.6 Flash,api,55,4597.93
20000,api::g36flash,Gemini 3.6 Flash,api,56,4681.53
20000,api::g36flash,Gemini 3.6 Flash,api,57,4765.13
20000,api::g36flash,Gemini 3.6 Flash,api,58,4848.73
20000,api::g36flash,Gemini 3.6 Flash,api,59,4932.33
20000,api::g36flash,Gemini 3.6 Flash,api,60,5015.93
20000,api::gpt54mini,GPT-5.4 mini,api,0,0.0
20000,api::gpt54mini,GPT-5.4 mini,api,1,88.21
20000,api::gpt54mini,GPT-5.4 mini,api,2,176.42
20000,api::gpt54mini,GPT-5.4 mini,api,3,264.63
20000,api::gpt54mini,GPT-5.4 mini,api,4,352.84
20000,api::gpt54mini,GPT-5.4 mini,api,5,441.05
20000,api::gpt54mini,GPT-5.4 mini,api,6,529.26
20000,api::gpt54mini,GPT-5.4 mini,api,7,617.47
20000,api::gpt54mini,GPT-5.4 mini,api,8,705.68
20000,api::gpt54mini,GPT-5.4 mini,api,9,793.89
20000,api::gpt54mini,GPT-5.4 mini,api,10,882.09
20000,api::gpt54mini,GPT-5.4 mini,api,11,970.3
20000,api::gpt54mini,GPT-5.4 mini,api,12,1058.51
20000,api::gpt54mini,GPT-5.4 mini,api,13,1146.72
20000,api::gpt54mini,GPT-5.4 mini,api,14,1234.93
20000,api::gpt54mini,GPT-5.4 mini,api,15,1323.14
20000,api::gpt54mini,GPT-5.4 mini,api,16,1411.35
20000,api::gpt54mini,GPT-5.4 mini,api,17,1499.56
20000,api::gpt54mini,GPT-5.4 mini,api,18,1587.77
20000,api::gpt54mini,GPT-5.4 mini,api,19,1675.98
20000,api::gpt54mini,GPT-5.4 mini,api,20,1764.19
20000,api::gpt54mini,GPT-5.4 mini,api,21,1852.4
20000,api::gpt54mini,GPT-5.4 mini,api,22,1940.61
20000,api::gpt54mini,GPT-5.4 mini,api,23,2028.82
20000,api::gpt54mini,GPT-5.4 mini,api,24,2117.03
20000,api::gpt54mini,GPT-5.4 mini,api,25,2205.24
20000,api::gpt54mini,GPT-5.4 mini,api,26,2293.45
20000,api::gpt54mini,GPT-5.4 mini,api,27,2381.66
20000,api::gpt54mini,GPT-5.4 mini,api,28,2469.86
20000,api::gpt54mini,GPT-5.4 mini,api,29,2558.07
20000,api::gpt54mini,GPT-5.4 mini,api,30,2646.28
20000,api::gpt54mini,GPT-5.4 mini,api,31,2734.49
20000,api::gpt54mini,GPT-5.4 mini,api,32,2822.7
20000,api::gpt54mini,GPT-5.4 mini,api,33,2910.91
20000,api::gpt54mini,GPT-5.4 mini,api,34,2999.12
20000,api::gpt54mini,GPT-5.4 mini,api,35,3087.33
20000,api::gpt54mini,GPT-5.4 mini,api,36,3175.54
20000,api::gpt54mini,GPT-5.4 mini,api,37,3263.75
20000,api::gpt54mini,GPT-5.4 mini,api,38,3351.96
20000,api::gpt54mini,GPT-5.4 mini,api,39,3440.17
20000,api::gpt54mini,GPT-5.4 mini,api,40,3528.38
20000,api::gpt54mini,GPT-5.4 mini,api,41,3616.59
20000,api::gpt54mini,GPT-5.4 mini,api,42,3704.8
20000,api::gpt54mini,GPT-5.4 mini,api,43,3793.01
20000,api::gpt54mini,GPT-5.4 mini,api,44,3881.22
20000,api::gpt54mini,GPT-5.4 mini,api,45,3969.43
20000,api::gpt54mini,GPT-5.4 mini,api,46,4057.63
20000,api::gpt54mini,GPT-5.4 mini,api,47,4145.84
20000,api::gpt54mini,GPT-5.4 mini,api,48,4234.05
20000,api::gpt54mini,GPT-5.4 mini,api,49,4322.26
20000,api::gpt54mini,GPT-5.4 mini,api,50,4410.47
20000,api::gpt54mini,GPT-5.4 mini,api,51,4498.68
20000,api::gpt54mini,GPT-5.4 mini,api,52,4586.89
20000,api::gpt54mini,GPT-5.4 mini,api,53,4675.1
20000,api::gpt54mini,GPT-5.4 mini,api,54,4763.31
20000,api::gpt54mini,GPT-5.4 mini,api,55,4851.52
20000,api::gpt54mini,GPT-5.4 mini,api,56,4939.73
20000,api::gpt54mini,GPT-5.4 mini,api,57,5027.94
20000,api::gpt54mini,GPT-5.4 mini,api,58,5116.15
20000,api::gpt54mini,GPT-5.4 mini,api,59,5204.36
20000,api::gpt54mini,GPT-5.4 mini,api,60,5292.57
20000,api::gpt56luna,GPT-5.6 luna,api,0,0.0
20000,api::gpt56luna,GPT-5.6 luna,api,1,23.52
20000,api::gpt56luna,GPT-5.6 luna,api,2,47.05
20000,api::gpt56luna,GPT-5.6 luna,api,3,70.57
20000,api::gpt56luna,GPT-5.6 luna,api,4,94.09
20000,api::gpt56luna,GPT-5.6 luna,api,5,117.61
20000,api::gpt56luna,GPT-5.6 luna,api,6,141.14
20000,api::gpt56luna,GPT-5.6 luna,api,7,164.66
20000,api::gpt56luna,GPT-5.6 luna,api,8,188.18
20000,api::gpt56luna,GPT-5.6 luna,api,9,211.7
20000,api::gpt56luna,GPT-5.6 luna,api,10,235.23
20000,api::gpt56luna,GPT-5.6 luna,api,11,258.75
20000,api::gpt56luna,GPT-5.6 luna,api,12,282.27
20000,api::gpt56luna,GPT-5.6 luna,api,13,305.79
20000,api::gpt56luna,GPT-5.6 luna,api,14,329.32
20000,api::gpt56luna,GPT-5.6 luna,api,15,352.84
20000,api::gpt56luna,GPT-5.6 luna,api,16,376.36
20000,api::gpt56luna,GPT-5.6 luna,api,17,399.88
20000,api::gpt56luna,GPT-5.6 luna,api,18,423.41
20000,api::gpt56luna,GPT-5.6 luna,api,19,446.93
20000,api::gpt56luna,GPT-5.6 luna,api,20,470.45
20000,api::gpt56luna,GPT-5.6 luna,api,21,493.97
20000,api::gpt56luna,GPT-5.6 luna,api,22,517.5
20000,api::gpt56luna,GPT-5.6 luna,api,23,541.02
20000,api::gpt56luna,GPT-5.6 luna,api,24,564.54
20000,api::gpt56luna,GPT-5.6 luna,api,25,588.06
20000,api::gpt56luna,GPT-5.6 luna,api,26,611.59
20000,api::gpt56luna,GPT-5.6 luna,api,27,635.11
20000,api::gpt56luna,GPT-5.6 luna,api,28,658.63
20000,api::gpt56luna,GPT-5.6 luna,api,29,682.15
20000,api::gpt56luna,GPT-5.6 luna,api,30,705.68
20000,api::gpt56luna,GPT-5.6 luna,api,31,729.2
20000,api::gpt56luna,GPT-5.6 luna,api,32,752.72
20000,api::gpt56luna,GPT-5.6 luna,api,33,776.24
20000,api::gpt56luna,GPT-5.6 luna,api,34,799.77
20000,api::gpt56luna,GPT-5.6 luna,api,35,823.29
20000,api::gpt56luna,GPT-5.6 luna,api,36,846.81
20000,api::gpt56luna,GPT-5.6 luna,api,37,870.33
20000,api::gpt56luna,GPT-5.6 luna,api,38,893.86
20000,api::gpt56luna,GPT-5.6 luna,api,39,917.38
20000,api::gpt56luna,GPT-5.6 luna,api,40,940.9
20000,api::gpt56luna,GPT-5.6 luna,api,41,964.42
20000,api::gpt56luna,GPT-5.6 luna,api,42,987.95
20000,api::gpt56luna,GPT-5.6 luna,api,43,1011.47
20000,api::gpt56luna,GPT-5.6 luna,api,44,1034.99
20000,api::gpt56luna,GPT-5.6 luna,api,45,1058.51
20000,api::gpt56luna,GPT-5.6 luna,api,46,1082.04
20000,api::gpt56luna,GPT-5.6 luna,api,47,1105.56
20000,api::gpt56luna,GPT-5.6 luna,api,48,1129.08
20000,api::gpt56luna,GPT-5.6 luna,api,49,1152.6
20000,api::gpt56luna,GPT-5.6 luna,api,50,1176.13
20000,api::gpt56luna,GPT-5.6 luna,api,51,1199.65
20000,api::gpt56luna,GPT-5.6 luna,api,52,1223.17
20000,api::gpt56luna,GPT-5.6 luna,api,53,1246.69
20000,api::gpt56luna,GPT-5.6 luna,api,54,1270.22
20000,api::gpt56luna,GPT-5.6 luna,api,55,1293.74
20000,api::gpt56luna,GPT-5.6 luna,api,56,1317.26
20000,api::gpt56luna,GPT-5.6 luna,api,57,1340.78
20000,api::gpt56luna,GPT-5.6 luna,api,58,1364.31
20000,api::gpt56luna,GPT-5.6 luna,api,59,1387.83
20000,api::gpt56luna,GPT-5.6 luna,api,60,1411.35
20000,api::gpt5mini,GPT-5 mini,api,0,0.0
20000,api::gpt5mini,GPT-5 mini,api,1,32.48
20000,api::gpt5mini,GPT-5 mini,api,2,64.95
20000,api::gpt5mini,GPT-5 mini,api,3,97.43
20000,api::gpt5mini,GPT-5 mini,api,4,129.91
20000,api::gpt5mini,GPT-5 mini,api,5,162.38
20000,api::gpt5mini,GPT-5 mini,api,6,194.86
20000,api::gpt5mini,GPT-5 mini,api,7,227.34
20000,api::gpt5mini,GPT-5 mini,api,8,259.82
20000,api::gpt5mini,GPT-5 mini,api,9,292.29
20000,api::gpt5mini,GPT-5 mini,api,10,324.77
20000,api::gpt5mini,GPT-5 mini,api,11,357.25
20000,api::gpt5mini,GPT-5 mini,api,12,389.72
20000,api::gpt5mini,GPT-5 mini,api,13,422.2
20000,api::gpt5mini,GPT-5 mini,api,14,454.68
20000,api::gpt5mini,GPT-5 mini,api,15,487.15
20000,api::gpt5mini,GPT-5 mini,api,16,519.63
20000,api::gpt5mini,GPT-5 mini,api,17,552.11
20000,api::gpt5mini,GPT-5 mini,api,18,584.58
20000,api::gpt5mini,GPT-5 mini,api,19,617.06
20000,api::gpt5mini,GPT-5 mini,api,20,649.54
20000,api::gpt5mini,GPT-5 mini,api,21,682.02
20000,api::gpt5mini,GPT-5 mini,api,22,714.49
20000,api::gpt5mini,GPT-5 mini,api,23,746.97
20000,api::gpt5mini,GPT-5 mini,api,24,779.45
20000,api::gpt5mini,GPT-5 mini,api,25,811.92
20000,api::gpt5mini,GPT-5 mini,api,26,844.4
20000,api::gpt5mini,GPT-5 mini,api,27,876.88
20000,api::gpt5mini,GPT-5 mini,api,28,909.35
20000,api::gpt5mini,GPT-5 mini,api,29,941.83
20000,api::gpt5mini,GPT-5 mini,api,30,974.31
20000,api::gpt5mini,GPT-5 mini,api,31,1006.78
20000,api::gpt5mini,GPT-5 mini,api,32,1039.26
20000,api::gpt5mini,GPT-5 mini,api,33,1071.74
20000,api::gpt5mini,GPT-5 mini,api,34,1104.22
20000,api::gpt5mini,GPT-5 mini,api,35,1136.69
20000,api::gpt5mini,GPT-5 mini,api,36,1169.17
20000,api::gpt5mini,GPT-5 mini,api,37,1201.65
20000,api::gpt5mini,GPT-5 mini,api,38,1234.12
20000,api::gpt5mini,GPT-5 mini,api,39,1266.6
20000,api::gpt5mini,GPT-5 mini,api,40,1299.08
20000,api::gpt5mini,GPT-5 mini,api,41,1331.55
20000,api::gpt5mini,GPT-5 mini,api,42,1364.03
20000,api::gpt5mini,GPT-5 mini,api,43,1396.51
20000,api::gpt5mini,GPT-5 mini,api,44,1428.98
20000,api::gpt5mini,GPT-5 mini,api,45,1461.46
20000,api::gpt5mini,GPT-5 mini,api,46,1493.94
20000,api::gpt5mini,GPT-5 mini,api,47,1526.42
20000,api::gpt5mini,GPT-5 mini,api,48,1558.89
20000,api::gpt5mini,GPT-5 mini,api,49,1591.37
20000,api::gpt5mini,GPT-5 mini,api,50,1623.85
20000,api::gpt5mini,GPT-5 mini,api,51,1656.32
20000,api::gpt5mini,GPT-5 mini,api,52,1688.8
20000,api::gpt5mini,GPT-5 mini,api,53,1721.28
20000,api::gpt5mini,GPT-5 mini,api,54,1753.75
20000,api::gpt5mini,GPT-5 mini,api,55,1786.23
20000,api::gpt5mini,GPT-5 mini,api,56,1818.71
20000,api::gpt5mini,GPT-5 mini,api,57,1851.18
20000,api::gpt5mini,GPT-5 mini,api,58,1883.66
20000,api::gpt5mini,GPT-5 mini,api,59,1916.14
20000,api::gpt5mini,GPT-5 mini,api,60,1948.62
20000,api::gpt5nano,GPT-5 nano,api,0,0.0
20000,api::gpt5nano,GPT-5 nano,api,1,6.5
20000,api::gpt5nano,GPT-5 nano,api,2,12.99
20000,api::gpt5nano,GPT-5 nano,api,3,19.49
20000,api::gpt5nano,GPT-5 nano,api,4,25.98
20000,api::gpt5nano,GPT-5 nano,api,5,32.48
20000,api::gpt5nano,GPT-5 nano,api,6,38.97
20000,api::gpt5nano,GPT-5 nano,api,7,45.47
20000,api::gpt5nano,GPT-5 nano,api,8,51.96
20000,api::gpt5nano,GPT-5 nano,api,9,58.46
20000,api::gpt5nano,GPT-5 nano,api,10,64.95
20000,api::gpt5nano,GPT-5 nano,api,11,71.45
20000,api::gpt5nano,GPT-5 nano,api,12,77.94
20000,api::gpt5nano,GPT-5 nano,api,13,84.44
20000,api::gpt5nano,GPT-5 nano,api,14,90.94
20000,api::gpt5nano,GPT-5 nano,api,15,97.43
20000,api::gpt5nano,GPT-5 nano,api,16,103.93
20000,api::gpt5nano,GPT-5 nano,api,17,110.42
20000,api::gpt5nano,GPT-5 nano,api,18,116.92
20000,api::gpt5nano,GPT-5 nano,api,19,123.41
20000,api::gpt5nano,GPT-5 nano,api,20,129.91
20000,api::gpt5nano,GPT-5 nano,api,21,136.4
20000,api::gpt5nano,GPT-5 nano,api,22,142.9
20000,api::gpt5nano,GPT-5 nano,api,23,149.39
20000,api::gpt5nano,GPT-5 nano,api,24,155.89
20000,api::gpt5nano,GPT-5 nano,api,25,162.38
20000,api::gpt5nano,GPT-5 nano,api,26,168.88
20000,api::gpt5nano,GPT-5 nano,api,27,175.38
20000,api::gpt5nano,GPT-5 nano,api,28,181.87
20000,api::gpt5nano,GPT-5 nano,api,29,188.37
20000,api::gpt5nano,GPT-5 nano,api,30,194.86
20000,api::gpt5nano,GPT-5 nano,api,31,201.36
20000,api::gpt5nano,GPT-5 nano,api,32,207.85
20000,api::gpt5nano,GPT-5 nano,api,33,214.35
20000,api::gpt5nano,GPT-5 nano,api,34,220.84
20000,api::gpt5nano,GPT-5 nano,api,35,227.34
20000,api::gpt5nano,GPT-5 nano,api,36,233.83
20000,api::gpt5nano,GPT-5 nano,api,37,240.33
20000,api::gpt5nano,GPT-5 nano,api,38,246.82
20000,api::gpt5nano,GPT-5 nano,api,39,253.32
20000,api::gpt5nano,GPT-5 nano,api,40,259.82
20000,api::gpt5nano,GPT-5 nano,api,41,266.31
20000,api::gpt5nano,GPT-5 nano,api,42,272.81
20000,api::gpt5nano,GPT-5 nano,api,43,279.3
20000,api::gpt5nano,GPT-5 nano,api,44,285.8
20000,api::gpt5nano,GPT-5 nano,api,45,292.29
20000,api::gpt5nano,GPT-5 nano,api,46,298.79
20000,api::gpt5nano,GPT-5 nano,api,47,305.28
20000,api::gpt5nano,GPT-5 nano,api,48,311.78
20000,api::gpt5nano,GPT-5 nano,api,49,318.27
20000,api::gpt5nano,GPT-5 nano,api,50,324.77
20000,api::gpt5nano,GPT-5 nano,api,51,331.26
20000,api::gpt5nano,GPT-5 nano,api,52,337.76
20000,api::gpt5nano,GPT-5 nano,api,53,344.26
20000,api::gpt5nano,GPT-5 nano,api,54,350.75
20000,api::gpt5nano,GPT-5 nano,api,55,357.25
20000,api::gpt5nano,GPT-5 nano,api,56,363.74
20000,api::gpt5nano,GPT-5 nano,api,57,370.24
20000,api::gpt5nano,GPT-5 nano,api,58,376.73
20000,api::gpt5nano,GPT-5 nano,api,59,383.23
20000,api::gpt5nano,GPT-5 nano,api,60,389.72
20000,api::haiku45,Claude Haiku 4.5,api,0,0.0
20000,api::haiku45,Claude Haiku 4.5,api,1,111.47
20000,api::haiku45,Claude Haiku 4.5,api,2,222.93
20000,api::haiku45,Claude Haiku 4.5,api,3,334.4
20000,api::haiku45,Claude Haiku 4.5,api,4,445.86
20000,api::haiku45,Claude Haiku 4.5,api,5,557.33
20000,api::haiku45,Claude Haiku 4.5,api,6,668.79
20000,api::haiku45,Claude Haiku 4.5,api,7,780.26
20000,api::haiku45,Claude Haiku 4.5,api,8,891.72
20000,api::haiku45,Claude Haiku 4.5,api,9,1003.19
